Criptomoneda,Timestamp,Precio,Market Cap,Volumen de Transaccion
Dogecoin,2018-08-01 00:00:00.000,0.00301356805171198,348117920.077355,11573117.7551354
Dogecoin,2018-08-02 00:00:00.000,0.00304927668027013,352285296.007634,11908753.076286
Dogecoin,2018-08-03 00:00:00.000,0.0029930490136354,345830846.983045,4060834.63462354
Dogecoin,2018-08-04 00:00:00.000,0.00296006685012882,342061200.061785,6730526.88780127
Dogecoin,2018-08-05 00:00:00.000,0.0028264162837588,326655538.412849,3030645.83868011
Dogecoin,2018-08-06 00:00:00.000,0.00284382272048147,328706346.003637,8771105.19152715
Dogecoin,2018-08-07 00:00:00.000,0.00277997451881067,321365033.164784,3692588.86460991
Dogecoin,2018-08-08 00:00:00.000,0.00267977719669029,309819552.457014,3334538.84571174
Dogecoin,2018-08-09 00:00:00.000,0.00244021244649761,282156316.519115,3105466.75411749
Dogecoin,2018-08-10 00:00:00.000,0.00256557719502272,296687845.526622,5794149.57377178
Dogecoin,2018-08-11 00:00:00.000,0.00243617460480782,281756978.970318,3698556.79199592
Dogecoin,2018-08-12 00:00:00.000,0.00241039502051217,278808840.437554,3359244.11757454
Dogecoin,2018-08-13 00:00:00.000,0.00242733813469477,280802352.910984,2632072.87794413
Dogecoin,2018-08-14 00:00:00.000,0.00236000093199954,273045374.823972,4185327.19121052
Dogecoin,2018-08-15 00:00:00.000,0.00225816687650009,261294794.134097,10186404.7965127
Dogecoin,2018-08-16 00:00:00.000,0.00230673657639234,266925072.484667,4062750.05160561
Dogecoin,2018-08-17 00:00:00.000,0.00231633017135438,264870601.882628,5509242.48474344
Dogecoin,2018-08-18 00:00:00.000,0.00249601186554658,289035359.306163,4174969.46276603
Dogecoin,2018-08-19 00:00:00.000,0.00240360929556775,278187605.778588,8131349.50617357
Dogecoin,2018-08-20 00:00:00.000,0.00247357042036772,286383364.134353,4064816.63119804
Dogecoin,2018-08-21 00:00:00.000,0.00235754409453305,272989912.477138,2481114.36007188
Dogecoin,2018-08-22 00:00:00.000,0.00241843241550498,280106475.519654,2082911.65665226
Dogecoin,2018-08-23 00:00:00.000,0.00231429007324141,268213944.639282,5781439.74220481
Dogecoin,2018-08-24 00:00:00.000,0.00238567562130033,275926693.953514,2615689.13273627
Dogecoin,2018-08-25 00:00:00.000,0.00242037799502594,280561176.809953,2401626.84895795
Dogecoin,2018-08-26 00:00:00.000,0.00240515711394643,278592877.538178,2594940.93881686
Dogecoin,2018-08-27 00:00:00.000,0.00241522273773052,279870234.694395,2373730.0547096
Dogecoin,2018-08-28 00:00:00.000,0.00249336488143996,288254859.160387,3656831.37311984
Dogecoin,2018-08-29 00:00:00.000,0.00263456563134195,305101732.438993,4707245.85033319
Dogecoin,2018-08-30 00:00:00.000,0.00261440277473023,303090201.318524,5052763.00992618
Dogecoin,2018-08-31 00:00:00.000,0.00321287374061117,372481173.114425,41905290.5745817
Dogecoin,2018-09-01 00:00:00.000,0.00488807962941555,566508785.068985,124412841.314838
Dogecoin,2018-09-02 00:00:00.000,0.00629836496132768,730758477.067044,285339768.521606
Dogecoin,2018-09-03 00:00:00.000,0.0050429039215421,584983354.896048,197295888.158351
Dogecoin,2018-09-04 00:00:00.000,0.00530276135347995,615548810.405441,89169522.5727692
Dogecoin,2018-09-05 00:00:00.000,0.00526796677161114,611103817.793456,63352321.9977156
Dogecoin,2018-09-06 00:00:00.000,0.00500450438092517,580231924.88279,118013357.6031
Dogecoin,2018-09-07 00:00:00.000,0.00498777455225013,578779766.768632,64452168.3056285
Dogecoin,2018-09-08 00:00:00.000,0.00527676531045081,612498274.91953,54319256.9462977
Dogecoin,2018-09-09 00:00:00.000,0.00567876594971418,659173740.366607,86298380.8780315
Dogecoin,2018-09-10 00:00:00.000,0.00582719963400034,676826983.007856,60463728.2975005
Dogecoin,2018-09-11 00:00:00.000,0.00688326386868386,799471029.302251,117455999.350772
Dogecoin,2018-09-12 00:00:00.000,0.00630931880300225,732643191.961368,132976489.626432
Dogecoin,2018-09-13 00:00:00.000,0.00644940173381742,748866068.234941,92457187.6757464
Dogecoin,2018-09-14 00:00:00.000,0.00655033188574899,760677872.885094,81929941.7424775
Dogecoin,2018-09-15 00:00:00.000,0.00618891018441266,717419930.816506,69389664.7157218
Dogecoin,2018-09-16 00:00:00.000,0.00623141004223151,724088669.199634,25495497.6874636
Dogecoin,2018-09-17 00:00:00.000,0.00657183750224504,763449216.452878,33931535.9250273
Dogecoin,2018-09-18 00:00:00.000,0.00625162269187211,726149627.964503,55310588.8506053
Dogecoin,2018-09-19 00:00:00.000,0.00595604844351429,692437703.046964,65339957.1119252
Dogecoin,2018-09-20 00:00:00.000,0.00561499188583451,652533947.890095,58700359.2610262
Dogecoin,2018-09-21 00:00:00.000,0.00569814953545651,662268776.954331,40734057.0097779
Dogecoin,2018-09-22 00:00:00.000,0.00569995831681753,662557760.803253,46315078.0433635
Dogecoin,2018-09-23 00:00:00.000,0.00581141810328706,675594240.977404,25316177.7157575
Dogecoin,2018-09-24 00:00:00.000,0.00594963961719437,691607633.069296,19903983.5665737
Dogecoin,2018-09-25 00:00:00.000,0.00568405814238235,660940842.466789,28334596.1094735
Dogecoin,2018-09-26 00:00:00.000,0.00574797721468676,668458004.636808,37863779.2357417
Dogecoin,2018-09-27 00:00:00.000,0.00575415531135835,669315660.391121,20049763.683175
Dogecoin,2018-09-28 00:00:00.000,0.00588891040035509,685148286.852787,30153540.7498889
Dogecoin,2018-09-29 00:00:00.000,0.00587713452126378,683725924.914398,32655869.4466172
Dogecoin,2018-09-30 00:00:00.000,0.00588772738091915,685053385.986545,22195771.8888095
Dogecoin,2018-10-01 00:00:00.000,0.00594578491250022,691874674.137598,27913420.3597668
Dogecoin,2018-10-02 00:00:00.000,0.00595269054915315,693369807.905656,32441058.3033012
Dogecoin,2018-10-03 00:00:00.000,0.00582997901392736,678560009.329969,24158070.7150878
Dogecoin,2018-10-04 00:00:00.000,0.00573806376330365,668356409.177818,39003795.8980363
Dogecoin,2018-10-05 00:00:00.000,0.00565675927413072,658554448.606906,39675967.0266053
Dogecoin,2018-10-06 00:00:00.000,0.00568580889464144,661849317.248732,33555941.7970442
Dogecoin,2018-10-07 00:00:00.000,0.00559213329258886,650756160.578397,46254394.241005
Dogecoin,2018-10-08 00:00:00.000,0.00560369912022176,652610280.003206,45079701.4765552
Dogecoin,2018-10-09 00:00:00.000,0.00562959132712107,656466356.010125,68655357.7045665
Dogecoin,2018-10-10 00:00:00.000,0.00564723362509313,656491356.869457,47416252.0181386
Dogecoin,2018-10-11 00:00:00.000,0.00560155787356894,652552530.781103,52730948.7976023
Dogecoin,2018-10-12 00:00:00.000,0.00505824951422945,589409791.052412,101460692.528563
Dogecoin,2018-10-13 00:00:00.000,0.00527712206114264,614876281.861867,60091426.9744129
Dogecoin,2018-10-14 00:00:00.000,0.00523734813544017,610379977.114057,36985605.2124123
Dogecoin,2018-10-15 00:00:00.000,0.00522457964853289,609536185.069025,35334253.640896
Dogecoin,2018-10-16 00:00:00.000,0.00536605396972085,624429338.798872,105442541.439465
Dogecoin,2018-10-17 00:00:00.000,0.00510950128500563,595577161.831673,43932582.4042074
Dogecoin,2018-10-18 00:00:00.000,0.00468594396332496,546274169.949222,54519541.3178343
Dogecoin,2018-10-19 00:00:00.000,0.00444688191225172,518563653.883108,59860877.6188293
Dogecoin,2018-10-20 00:00:00.000,0.00454288087033075,529544890.732386,51456237.101188
Dogecoin,2018-10-21 00:00:00.000,0.00461476514112449,537765179.054637,31794823.4743779
Dogecoin,2018-10-22 00:00:00.000,0.00455716809714524,531619294.047186,34806957.5508465
Dogecoin,2018-10-23 00:00:00.000,0.0044766909860183,522287161.521105,38638613.4988989
Dogecoin,2018-10-24 00:00:00.000,0.00421652579698908,492136865.311407,43205613.8508354
Dogecoin,2018-10-25 00:00:00.000,0.00394435085643977,460290093.038337,49560452.7881009
Dogecoin,2018-10-26 00:00:00.000,0.00373474362192244,436326808.83382,35064154.6514926
Dogecoin,2018-10-27 00:00:00.000,0.00401618637443842,468470525.846718,44783257.1581574
Dogecoin,2018-10-28 00:00:00.000,0.00419981520519689,490660023.157116,52554600.8117661
Dogecoin,2018-10-29 00:00:00.000,0.00412681471916796,481704176.82065,32694411.0146978
Dogecoin,2018-10-30 00:00:00.000,0.00391965600086858,457894783.740443,49584745.385369
Dogecoin,2018-10-31 00:00:00.000,0.00388158328814509,453614593.52991,32110880.535636
Dogecoin,2018-11-01 00:00:00.000,0.00380160711533589,444017276.860521,32876351.0198655
Dogecoin,2018-11-02 00:00:00.000,0.00377535144642149,440948457.874023,28808918.2995467
Dogecoin,2018-11-03 00:00:00.000,0.00378786301196869,442502544.443935,32429149.7911203
Dogecoin,2018-11-04 00:00:00.000,0.00375423304272351,438598176.997316,32795656.9751296
Dogecoin,2018-11-05 00:00:00.000,0.00365003252595104,426483985.646684,48552099.8617846
Dogecoin,2018-11-06 00:00:00.000,0.00361698011940649,422689207.500179,44038431.388012
Dogecoin,2018-11-07 00:00:00.000,0.00370389372817134,431969150.016033,57720725.9996473
Dogecoin,2018-11-08 00:00:00.000,0.00364198859508645,425053076.540345,40695141.0229518
Dogecoin,2018-11-09 00:00:00.000,0.00338250129887405,396781335.182451,39680510.1338619
Dogecoin,2018-11-10 00:00:00.000,0.00314336817455458,366511242.74073,46045251.456877
Dogecoin,2018-11-11 00:00:00.000,0.00330024262701826,384859982.091516,39024459.0559366
Dogecoin,2018-11-12 00:00:00.000,0.00316118647686091,369687654.189631,27913846.3897339
Dogecoin,2018-11-13 00:00:00.000,0.00306239466281543,358177186.507676,29251210.1744903
Dogecoin,2018-11-14 00:00:00.000,0.00295072367698309,345155963.923236,28749683.2017297
Dogecoin,2018-11-15 00:00:00.000,0.00273903774414043,320433288.677412,45329973.7325329
Dogecoin,2018-11-16 00:00:00.000,0.00282163935187591,330135713.010979,52740951.0198786
Dogecoin,2018-11-17 00:00:00.000,0.00276687749730252,323767178.641702,44261260.6970962
Dogecoin,2018-11-18 00:00:00.000,0.00261268089355185,305712328.412755,33180812.2821459
Dogecoin,2018-11-19 00:00:00.000,0.00263046331882791,308366870.772236,28686382.6722303
Dogecoin,2018-11-20 00:00:00.000,0.00241549612959109,282278657.364784,52185354.1013431
Dogecoin,2018-11-21 00:00:00.000,0.00224992145777549,261951119.153318,58142222.2102104
Dogecoin,2018-11-22 00:00:00.000,0.00245544555255002,288229813.728551,47954470.653234
Dogecoin,2018-11-23 00:00:00.000,0.00238344018789596,280595248.922086,25485802.0813222
Dogecoin,2018-11-24 00:00:00.000,0.00238920409358165,279806752.161422,25383530.0967585
Dogecoin,2018-11-25 00:00:00.000,0.00225028706283198,263579722.510071,27639935.3242607
Dogecoin,2018-11-26 00:00:00.000,0.0022349579129473,261804441.971487,31809429.493063
Dogecoin,2018-11-27 00:00:00.000,0.00211303694301069,248132351.871262,27193708.909464
Dogecoin,2018-11-28 00:00:00.000,0.00207920549999516,244203124.536204,27586172.6118058
Dogecoin,2018-11-29 00:00:00.000,0.00224773076941617,263214270.481291,33583756.3057156
Dogecoin,2018-11-30 00:00:00.000,0.00222064275336176,260236361.104111,30392480.7557211
Dogecoin,2018-12-01 00:00:00.000,0.00217946541990533,255455152.252882,28026581.5463335
Dogecoin,2018-12-02 00:00:00.000,0.00224006078092499,261965910.579109,25097202.7371602
Dogecoin,2018-12-03 00:00:00.000,0.00221479418083429,259302282.270368,23093070.4661619
Dogecoin,2018-12-04 00:00:00.000,0.0021520245611213,252223310.680267,27293586.5874891
Dogecoin,2018-12-05 00:00:00.000,0.00219265911149471,256923128.300287,29713329.3415853
Dogecoin,2018-12-06 00:00:00.000,0.00218064764883156,255744701.299362,31111737.8678418
Dogecoin,2018-12-07 00:00:00.000,0.00207076312060329,243049879.928947,31210372.3388482
Dogecoin,2018-12-08 00:00:00.000,0.00210217807789671,246600047.596267,35601599.9044792
Dogecoin,2018-12-09 00:00:00.000,0.00207667438802275,243637060.895774,25345417.4446435
Dogecoin,2018-12-10 00:00:00.000,0.00206942572698697,242815339.057249,23367592.706077
Dogecoin,2018-12-11 00:00:00.000,0.00206470667905295,242290361.107933,24266889.2023256
Dogecoin,2018-12-12 00:00:00.000,0.00205318846457147,240785691.82509,24928139.3305695
Dogecoin,2018-12-13 00:00:00.000,0.00207747995356895,243839002.220624,25865926.6605452
Dogecoin,2018-12-14 00:00:00.000,0.00205141217127036,240798095.662218,24865563.9107412
Dogecoin,2018-12-15 00:00:00.000,0.00204939566681703,240582345.340661,23905700.7563452
Dogecoin,2018-12-16 00:00:00.000,0.00206302645836677,242424078.813789,21634852.5609214
Dogecoin,2018-12-17 00:00:00.000,0.00209819172834889,247243027.818537,25685256.9741153
Dogecoin,2018-12-18 00:00:00.000,0.00250878273009727,294242055.485804,58479033.106847
Dogecoin,2018-12-19 00:00:00.000,0.00254154489568627,298528494.880006,50069342.0839755
Dogecoin,2018-12-20 00:00:00.000,0.00269618900233247,316730463.263073,45774236.5399045
Dogecoin,2018-12-21 00:00:00.000,0.00265904097599349,311949589.998713,35623863.7369954
Dogecoin,2018-12-22 00:00:00.000,0.00247933648949942,291927198.542802,32712923.7905181
Dogecoin,2018-12-23 00:00:00.000,0.00247424498429763,290410267.146024,27822832.8363479
Dogecoin,2018-12-24 00:00:00.000,0.00248853917767009,292446752.476447,30007908.0451766
Dogecoin,2018-12-25 00:00:00.000,0.00250524224188495,294860493.086293,39068194.5165616
Dogecoin,2018-12-26 00:00:00.000,0.00236316657492364,278469133.474917,23207751.5945242
Dogecoin,2018-12-27 00:00:00.000,0.00239698981491529,281815233.788957,26755428.0169993
Dogecoin,2018-12-28 00:00:00.000,0.0023126376202914,273322528.768423,25213181.0367926
Dogecoin,2018-12-29 00:00:00.000,0.00239189641713855,281316754.985733,26977477.3330571
Dogecoin,2018-12-30 00:00:00.000,0.00232716668122991,275195297.567202,20191932.4775438
Dogecoin,2018-12-31 00:00:00.000,0.0023386541929153,274866864.2882,24266883.5660104
Dogecoin,2019-01-01 00:00:00.000,0.00234092378979225,275088048.58585,24600829.0679582
Dogecoin,2019-01-02 00:00:00.000,0.00236485965196482,278394674.351682,23653412.5853434
Dogecoin,2019-01-03 00:00:00.000,0.00235417948339769,277010958.917733,25723772.8835416
Dogecoin,2019-01-04 00:00:00.000,0.00230176516888038,270922447.566472,26100375.0493781
Dogecoin,2019-01-05 00:00:00.000,0.00226005479382187,266199773.247796,28989975.5459072
Dogecoin,2019-01-06 00:00:00.000,0.00226862218919873,267091632.765228,23696013.6426503
Dogecoin,2019-01-07 00:00:00.000,0.00227689465065377,267789741.035894,24099571.0560346
Dogecoin,2019-01-08 00:00:00.000,0.00225659693589232,265470231.768049,21183786.8648331
Dogecoin,2019-01-09 00:00:00.000,0.00223042929221502,262529499.95596,26507118.155248
Dogecoin,2019-01-10 00:00:00.000,0.00224312412393958,264233137.663012,24582563.4821384
Dogecoin,2019-01-11 00:00:00.000,0.00211132770775535,248670052.145599,32071287.6271307
Dogecoin,2019-01-12 00:00:00.000,0.00210273022214236,247127034.877878,25104789.5875433
Dogecoin,2019-01-13 00:00:00.000,0.00211387127107298,248993732.928162,22705144.8757241
Dogecoin,2019-01-14 00:00:00.000,0.00207694443291279,244643612.188245,26932380.4989582
Dogecoin,2019-01-15 00:00:00.000,0.00212581813665718,250551228.317691,26577964.4471537
Dogecoin,2019-01-16 00:00:00.000,0.00208016927678258,244939834.920808,24168965.9189638
Dogecoin,2019-01-17 00:00:00.000,0.0021063897701275,248300924.44142,21455403.9336779
Dogecoin,2019-01-18 00:00:00.000,0.00209022662492553,246336207.806433,17890712.8925631
Dogecoin,2019-01-19 00:00:00.000,0.00206971951718524,243659693.375078,19704334.9641893
Dogecoin,2019-01-20 00:00:00.000,0.00212182063309418,250337835.428732,25892122.764771
Dogecoin,2019-01-21 00:00:00.000,0.00207282634638661,244423381.513781,24470577.8671726
Dogecoin,2019-01-22 00:00:00.000,0.00207302238115321,244369799.516576,24927986.226178
Dogecoin,2019-01-23 00:00:00.000,0.00205269225644694,242106448.411034,26856947.140015
Dogecoin,2019-01-24 00:00:00.000,0.00203932870657148,240072229.941305,24793503.0593881
Dogecoin,2019-01-25 00:00:00.000,0.00204291878466617,241010523.622876,25032774.1644598
Dogecoin,2019-01-26 00:00:00.000,0.00207168603666388,244432993.859958,24285178.7402317
Dogecoin,2019-01-27 00:00:00.000,0.00204699440235717,241550008.127118,23670622.2081475
Dogecoin,2019-01-28 00:00:00.000,0.00201146898424641,237560599.883277,24879164.1874068
Dogecoin,2019-01-29 00:00:00.000,0.00191978384561397,226590593.271386,24712556.3293399
Dogecoin,2019-01-30 00:00:00.000,0.00190073803416977,224268563.838152,23357883.2123662
Dogecoin,2019-01-31 00:00:00.000,0.00194174451035392,229236216.683986,19754498.0217549
Dogecoin,2019-02-01 00:00:00.000,0.00190728553727098,225194904.778923,23921872.2597577
Dogecoin,2019-02-02 00:00:00.000,0.001913888494965,226164254.762997,28187600.3272982
Dogecoin,2019-02-03 00:00:00.000,0.00194378902256942,228249083.201865,23498633.8229884
Dogecoin,2019-02-04 00:00:00.000,0.00190884179626522,225540029.821461,25001794.9615204
Dogecoin,2019-02-05 00:00:00.000,0.00190782935336364,225365305.758388,21415070.1382892
Dogecoin,2019-02-06 00:00:00.000,0.00189081353572603,223305118.303509,22583340.6454876
Dogecoin,2019-02-07 00:00:00.000,0.0018433339478255,217797863.276918,23969767.0942303
Dogecoin,2019-02-08 00:00:00.000,0.00184379188844849,217877756.086906,32964856.1091183
Dogecoin,2019-02-09 00:00:00.000,0.00196085789174468,231738157.386254,40948801.2923865
Dogecoin,2019-02-10 00:00:00.000,0.00193925984071643,229212834.611463,21331901.0205238
Dogecoin,2019-02-11 00:00:00.000,0.00193274851466365,228469985.81705,23027168.5477441
Dogecoin,2019-02-12 00:00:00.000,0.00190375255127073,225069046.838628,21973948.3945912
Dogecoin,2019-02-13 00:00:00.000,0.00189515926385234,223628497.711394,22560912.7780356
Dogecoin,2019-02-14 00:00:00.000,0.00189812829891197,224456797.111107,20626397.9178224
Dogecoin,2019-02-15 00:00:00.000,0.00189713737263067,224394092.237427,23507396.5136579
Dogecoin,2019-02-16 00:00:00.000,0.00189546589891275,224194588.751585,21075776.3959679
Dogecoin,2019-02-17 00:00:00.000,0.00193140604879304,228472373.538646,21990047.2302992
Dogecoin,2019-02-18 00:00:00.000,0.00200637692868485,237651769.729236,30196607.6929892
Dogecoin,2019-02-19 00:00:00.000,0.00206006917190112,243749688.200083,34120187.7681055
Dogecoin,2019-02-20 00:00:00.000,0.00207240568767737,245238097.893615,34587003.5540023
Dogecoin,2019-02-21 00:00:00.000,0.00206290229896275,244056368.932528,28836293.4912322
Dogecoin,2019-02-22 00:00:00.000,0.00203009628511929,240287509.251579,25193820.3634265
Dogecoin,2019-02-23 00:00:00.000,0.00205100829889593,243250713.645205,27421690.7472578
Dogecoin,2019-02-24 00:00:00.000,0.00207867919058728,246095432.101709,28375215.3576464
Dogecoin,2019-02-25 00:00:00.000,0.0019310622969067,229267856.709032,30622949.6502148
Dogecoin,2019-02-26 00:00:00.000,0.00200248460585238,237130311.895661,28712366.1721833
Dogecoin,2019-02-27 00:00:00.000,0.00199410700685388,236166071.0251,25735270.6384751
Dogecoin,2019-02-28 00:00:00.000,0.00197999266404917,236706122.356154,40285827.161569
Dogecoin,2019-03-01 00:00:00.000,0.00193784533623855,229556545.625042,39041631.0521224
Dogecoin,2019-03-02 00:00:00.000,0.00196660539355543,233095410.796669,32873892.6064518
Dogecoin,2019-03-03 00:00:00.000,0.00198055134013894,234670732.456682,34456034.2869771
Dogecoin,2019-03-04 00:00:00.000,0.00199837132453885,236809959.527257,34908986.4955856
Dogecoin,2019-03-05 00:00:00.000,0.00194126176840863,230069581.299058,45385067.5396355
Dogecoin,2019-03-06 00:00:00.000,0.0019935938944352,236333624.848982,39425422.1751267
Dogecoin,2019-03-07 00:00:00.000,0.00199373837256117,236443279.890654,36339065.0374555
Dogecoin,2019-03-08 00:00:00.000,0.0019982046993512,236804630.654516,40012617.2200998
Dogecoin,2019-03-09 00:00:00.000,0.00195643633517614,231950590.469285,38378361.444068
Dogecoin,2019-03-10 00:00:00.000,0.00201140219375388,238504246.84911,38549309.288716
Dogecoin,2019-03-11 00:00:00.000,0.00200029558734327,237318069.826621,36301052.6306519
Dogecoin,2019-03-12 00:00:00.000,0.00194755421805649,231386416.314181,34103429.1407838
Dogecoin,2019-03-13 00:00:00.000,0.002010951871278,238364158.682155,36075653.5311898
Dogecoin,2019-03-14 00:00:00.000,0.00201470535152049,239104828.603779,33095544.2370355
Dogecoin,2019-03-15 00:00:00.000,0.00201609288430971,239185693.955765,28152748.4860506
Dogecoin,2019-03-16 00:00:00.000,0.00203104639119078,241483524.072625,20912260.8160193
Dogecoin,2019-03-17 00:00:00.000,0.0020552116942477,243917592.261009,23453100.6973549
Dogecoin,2019-03-18 00:00:00.000,0.00205457214908166,243923901.266746,22099492.9345817
Dogecoin,2019-03-19 00:00:00.000,0.00206211465166426,244828975.039956,27259447.9693296
Dogecoin,2019-03-20 00:00:00.000,0.00205640004471315,244053924.783683,23748316.3977668
Dogecoin,2019-03-21 00:00:00.000,0.00204793737050849,243141849.422816,23816503.7787476
Dogecoin,2019-03-22 00:00:00.000,0.00203197261472063,241321977.321787,41090958.3290401
Dogecoin,2019-03-23 00:00:00.000,0.00201647749695979,239525534.529959,52378798.5458965
Dogecoin,2019-03-24 00:00:00.000,0.00201869858542947,239915128.550725,43457180.6558334
Dogecoin,2019-03-25 00:00:00.000,0.00203496460128705,242054048.709362,32624720.0831731
Dogecoin,2019-03-26 00:00:00.000,0.00201887665809146,239623403.169557,31061372.0182149
Dogecoin,2019-03-27 00:00:00.000,0.00204557293990658,242591899.33683,27250633.4689201
Dogecoin,2019-03-28 00:00:00.000,0.00207062380854971,246074204.013025,34080864.9815753
Dogecoin,2019-03-29 00:00:00.000,0.00207366028772528,246403212.00285,32305415.0266278
Dogecoin,2019-03-30 00:00:00.000,0.00210138553685394,250025589.882342,27812033.1986638
Dogecoin,2019-03-31 00:00:00.000,0.00208763524248032,248000799.657564,26743021.3777884
Dogecoin,2019-04-01 00:00:00.000,0.0020755750664285,246839814.812638,25685593.2847778
Dogecoin,2019-04-02 00:00:00.000,0.00245028104462181,292392686.309277,78226216.6432758
Dogecoin,2019-04-03 00:00:00.000,0.00284665813353938,339974599.96753,90196204.1740774
Dogecoin,2019-04-04 00:00:00.000,0.00317160803708857,379927400.33156,151321787.909593
Dogecoin,2019-04-05 00:00:00.000,0.0036633852350806,437902812.794201,261467015.009203
Dogecoin,2019-04-06 00:00:00.000,0.00359520846054043,426962040.93089,120088962.344692
Dogecoin,2019-04-07 00:00:00.000,0.00341251445301581,406349408.187971,92430609.5371063
Dogecoin,2019-04-08 00:00:00.000,0.00339482915006081,403269247.707623,96460148.107698
Dogecoin,2019-04-09 00:00:00.000,0.00302425124571362,359273325.476426,98084814.0890118
Dogecoin,2019-04-10 00:00:00.000,0.00286005087343947,341074977.0291,90034292.7194828
Dogecoin,2019-04-11 00:00:00.000,0.00301068927793083,358371849.197252,91459107.683382
Dogecoin,2019-04-12 00:00:00.000,0.00279593318439609,333019528.70872,79373993.7791575
Dogecoin,2019-04-13 00:00:00.000,0.00286450141890899,341675753.950056,75644932.2811144
Dogecoin,2019-04-14 00:00:00.000,0.00284556217126585,338810748.494509,65511942.6335347
Dogecoin,2019-04-15 00:00:00.000,0.00287642626396002,342188702.984873,59063296.9367081
Dogecoin,2019-04-16 00:00:00.000,0.00278144464495952,330496436.808215,64306914.798181
Dogecoin,2019-04-17 00:00:00.000,0.00283183244153278,337115325.524492,61421793.6612255
Dogecoin,2019-04-18 00:00:00.000,0.00278218511479084,331487620.547146,119380061.935118
Dogecoin,2019-04-19 00:00:00.000,0.00295923994204268,352642953.853783,159269076.968838
Dogecoin,2019-04-20 00:00:00.000,0.00288717080625432,344218215.829385,75827355.2951312
Dogecoin,2019-04-21 00:00:00.000,0.00290377945730779,345950476.321265,63064929.7582471
Dogecoin,2019-04-22 00:00:00.000,0.00276457386258943,329371645.42455,94256332.8904563
Dogecoin,2019-04-23 00:00:00.000,0.00280907971536036,335028703.728994,71769044.8424002
Dogecoin,2019-04-24 00:00:00.000,0.00278151861466788,331038146.250967,68592416.8522938
Dogecoin,2019-04-25 00:00:00.000,0.00258774940948873,307668100.282429,68369112.4150893
Dogecoin,2019-04-26 00:00:00.000,0.00247376906825109,294653614.950185,58610185.3776546
Dogecoin,2019-04-27 00:00:00.000,0.00254624869088549,301869685.705658,58090700.2520304
Dogecoin,2019-04-28 00:00:00.000,0.00253579827410234,302266638.009833,52871835.9316753
Dogecoin,2019-04-29 00:00:00.000,0.00251911930573307,300345271.566905,50584641.9175284
Dogecoin,2019-04-30 00:00:00.000,0.00246812273148312,294341983.272902,57724493.4754651
Dogecoin,2019-05-01 00:00:00.000,0.00254277824645849,303305122.742022,58359615.2762408
Dogecoin,2019-05-02 00:00:00.000,0.00251569532345759,299795449.363717,53846455.0939458
Dogecoin,2019-05-03 00:00:00.000,0.00257762937217253,307432237.088216,60522577.6786648
Dogecoin,2019-05-04 00:00:00.000,0.00269769762235355,321314872.483167,66824253.0445375
Dogecoin,2019-05-05 00:00:00.000,0.00270331932906313,322811527.72635,67145973.0499493
Dogecoin,2019-05-06 00:00:00.000,0.00267065095449006,319303203.139556,58244513.6553304
Dogecoin,2019-05-07 00:00:00.000,0.00258634950058459,309415526.630099,62072137.104013
Dogecoin,2019-05-08 00:00:00.000,0.00254096908887275,303406700.176851,46502837.5610498
Dogecoin,2019-05-09 00:00:00.000,0.002575116742797,307299669.159933,58247297.5713027
Dogecoin,2019-05-10 00:00:00.000,0.00251167835445204,302254639.034283,55922451.7157115
Dogecoin,2019-05-11 00:00:00.000,0.00254995184488555,304269298.417107,58181020.6012877
Dogecoin,2019-05-12 00:00:00.000,0.002802420303542,336651527.403531,79637260.6015726
Dogecoin,2019-05-13 00:00:00.000,0.00260599391504155,311251287.970258,70451534.9152683
Dogecoin,2019-05-14 00:00:00.000,0.00277280081449859,330836377.351832,73527081.6646004
Dogecoin,2019-05-15 00:00:00.000,0.00307161233468152,367398858.702788,85415120.4822545
Dogecoin,2019-05-16 00:00:00.000,0.00332364154442792,395969199.606169,91712936.3354585
Dogecoin,2019-05-17 00:00:00.000,0.0031451922993534,375975771.973086,113820150.691876
Dogecoin,2019-05-18 00:00:00.000,0.00293169691975012,350876777.859211,88831252.7523474
Dogecoin,2019-05-19 00:00:00.000,0.0029265158369748,349891725.663243,72114254.524557
Dogecoin,2019-05-20 00:00:00.000,0.0031754707689778,379700881.281709,76917558.3474298
Dogecoin,2019-05-21 00:00:00.000,0.00303825825075998,363599643.881685,76493904.1441225
Dogecoin,2019-05-22 00:00:00.000,0.00315061598020362,362949644.005109,89509684.4581135
Dogecoin,2019-05-23 00:00:00.000,0.00298017697197012,357324958.267499,89816820.6015937
Dogecoin,2019-05-24 00:00:00.000,0.00293941109886575,351982325.354388,85895369.0974966
Dogecoin,2019-05-25 00:00:00.000,0.00303818141316508,363778649.981208,109546771.864518
Dogecoin,2019-05-26 00:00:00.000,0.00299231730863851,357695833.342922,70612284.4095733
Dogecoin,2019-05-27 00:00:00.000,0.00315047042364507,376783948.007041,91909536.3550386
Dogecoin,2019-05-28 00:00:00.000,0.00317306264189752,379201183.525721,121537252.295261
Dogecoin,2019-05-29 00:00:00.000,0.00322476318740902,385761316.764452,118337170.349975
Dogecoin,2019-05-30 00:00:00.000,0.00317140929054091,379656031.01814,118007780.434807
Dogecoin,2019-05-31 00:00:00.000,0.00327914010301812,392593550.616216,153996030.971656
